W6_id1	W6_id2	W6_id3	W6_id4	W6_ind1	W6_team	W6_posit	W601_01	W601_02	W602_01	W602_02	W603_01	W603_02	W604	W605_01	W605_02	W606_01	W606_02	W606_03	W606_04	W606_05	W606_06	W606_07	W606_08	W607	W608_01	W608_02	W608_03	W608_04	W608_05	W608_06	W608_07	W608_08	W608_09	W608_10	W608_11	W608_12	W608_13	W608_14	W608_15	W609_01	W609_02	W609_03	W609_04	W609_05	W609_06	W609_07	W609_08	W610_01	W610_02	W610_03	W610_04	W610_05	W610_06	W610_07	W610_08	W610_09	W610_10	W610_11	W610_12	W610_13	W610_14	W611	W612_01	W612_02	W612_03	W612_04	W612_05	W612_06	W613_01	W613_02	W613_03	W613_04	W613_05	W613_06	W613_07	W613_08	W613_09	W613_10	W613_11	W613_12	W613_13	W613_14	W613_15	W613_16	W613_17	W613_18	W613_19	W613_20	W613_21	W613_22	W613_23	W613_24	W614_01	W614_02	W614_03	W614_04	W614_05	W614_06	W614_07	W614_08	W615	W616	W617_01	W617_02	W618	W619_01	W619_02	W619_03	W619_04	W619_05	W619_06	W619_07	W620	W621	W622	W623_01	W623_02	W623_03	W623_04	W623_05	W623_06	W624_01	W624_02	W624_03	W624_04	W624_05	W624_06	W624_07	W624_08	W625_01	W625_02	W625_03	W625_04	W626_01	W626_02	W626_03	W626_04	W626_05	W626_06	W627_01	W627_02	W627_03	W627_04	W627_05	W627_06	W627_07	W627_08	W627_09	W627_10	W627_11	W627_12	W628_01	W628_02	W628_03	W628_04	W629_01	W629_02	W629_03	W629_04	W629_05	W629_06	W629_07	W630_01	W630_02	W630_03	W630_04	W631_01	W631_02	W631_03	W631_04	W631_05	W631_06	W632	W633	W634	W635_01	W635_02	W636_01	W636_02	W6_sex	W6_birthy	W6_birthm	W6_marr	W6_edu	W6_affil
1	0	101	0	1	1	1	1995	11	2012	1	1	5	103	1996	6	4	4	3	3	3	3	4	4	2	5	3	5	5	5	2	3	4	4	4	4	3	2	5	3	2	4	4	4	4				1	3	1	3	2		2		2		2		1	3	2	2	4	4	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	1	4	4	3	4	4	4									3	3	2	3	4	4	4	4	2	4	3	2	3	4	4	4	4	4	3	2	3	2	4	3	4	4	2	4	2	4	4	4	4											1		2	40	0	5500		1	69	6	2	6	3
1	0	101	2	1	1	3	2012	7	2012	7	1	1	103	2012	7	4	3	3	4	3	3	3	3																									1	3	2		1	3	2		2		2		2		6	4	4	3	3	3	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								2	2	3															4	3	3	3	2	3	3	3	3	3	3	3	3	4	3	4	4	3	3	4	3	4	4	4	3	3	3	3	3	4	4	3	3											1	2	2	40	0	2300		2	86	8	1	6	2
1	0	201	0	1	1	1	2012	9	2012	9	5	5	202	2012	9	4	4	3	3	4	3	4	4	5	3	3	3	3	3	3	5	4	5	4	3	3	3	5	5	3	4	4	4	4				1	2	2		2		2		2		2		2		2	2	3	3	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									4	4	5	4	5	5	5	5	4	5	4	4	3	4	5	5	4	3	3	2	4	4	4	4	4	4	2	4	4	4	2	4	4											1		2	40	0	6480		1	65	8	2	3	
1	0	201	1	1	1	3	2008	8	2013	3	3	4	202	2012	4	3	4	4	4	4	3	4	5																									2		2		2		2		2		2		2		1	2	2	2	2	2	2	2	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								4	2	1															3	3	3	-9	3	4	4	4	3	3	3	3	3	4	4	3	4	4	4	3	4	3	4	3	4	4	1	5	5	5	3	4	5											1	2	2	40	0	4500		1	67	7	2	3	
1	0	201	2	1	1	3	2005	11	2005	11	1	1	202	2005	11	4	4	3	3	3	3	4	4																									1	4	1	3	2		2		2		2		2		3	4	2	4	3	4	5	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	3															4	4	4	-9	3	4	4	4	3	4	4	4	3	4	4	4	4	3	4	4	3	4	4	4	4	4	2	4	4	4	4	4	4											1	2	2	40	0	3900		2	83	7	2	5	4
1	0	321	0	1	1	1	1993	2	2012	1	1	6	306	2014	9	2	2	2	2	1	1	1	1	1	2	2	3	3	3	2	4	3	3	3	3	3	2	2	2	1	4	2	2	4				1	3	2		1	2	2		2		2		2		3	3	3	4	3	3	3	3	4	2		2		1	2	2		1	2	1	2	1	3	2		2		2		2		2		2		2		2		1				2								2	2	1	5	5	4	4	4	4									2	2	3	2	3	4	3	3	1	3	3	1	3	3	4	3	3	2	3	3	3	1	3	2	3	3	2	5	3	4	4	2	3											1		2	40	1	7200		1	66	4	2	6	3
1	0	321	1	1	1	3	2012	4	2012	4	1	1	306	2012	4	2	2	2	2	2	2	3	3																									1	3	2		2		2		2		2		2		3	2	2	3	3	4	3	1	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	3	3															1	1	1	1	3	1	1	3	2	3	2	1	1	3	4	3	3	2	4	2	3	1	2	3	3	2	4	4	3	2	2	3	4											1	2	2	40	20	4500		1	82	3	1	6	3
1	0	322	0	1	1	1	1992	8	2011	1	1	5	302	2009	4	4	4	4	4	4	3	4	4	3	3	3	3	4	4	3	3	4	4	4	3	3	4	4	4	3	3	3	3	3				1	3	1	3	2		2		2		2		2		3	3	3	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	1	4	4	4	4	4	4									3	3	3	3	3	4	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	3	4	2	2	2											1		2	40	0	6000		1	68	7	2	7	1
1	0	322	1	1	1	3	2013	7	2013	7	1	1	306	2013	7	3	3	3	3	3	3	3	3																									1	3	1	3	2		2		2		2		2		3	4	3	3	4	4	4	1	3	2		2		2		2		1	1	1	1	2		2		2		2		2		2		2		2		2		3				2								2	2	1															2	2	2	2	2	3	4	3	2	2	2	2	2	3	3	3	3	2	3	2	2	2	3	2	3	3	4	2	2	2	4	4	2											1	2	2	40	0	2900		2	86	11	2	6	1
1	0	322	2	1	1	3	1997	2	1997	2	1	1	303	2002	2	4	4	4	4	4	4	4	4																									1	1	2		2		2		2		2		2		3	1	1	4	1	4	4	1	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	1	3030	19	1995	2	3	3	2	2	1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	3	4	3	3	2	5	5	5											1	2	2	40	0	4400		2	78	7	1	7	1
1	0	322	3	1	1	3	2011	8	2011	8	3	3	308	2011	8	4	4	4	4	4	4	4	4																									1	2	1	3	1	2	2		2		2		2		3	3	3	3	3	3	3	4	4	2		2		1	4	2		1	4	2		2		2		2		2		2		2		2		2		2		1				2								3	2	2															4	4	4	-9	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	2	4	2	4	2	4	3											1	2	2	40	10	4000		1	84	2	2	6	2
1	0	401	0	1	2	1	1995	11	2011	1	1	5	401	1996	6	4	4	3	3	2	3	4	4	2	5	3	5	5	5	1	3	4	5	4	4	3	2	4	2	1	3	4	3	4				1	4	2		1	2	2		1	2	2		1	2	3	3	4	4	4	4	4	3	3	1	2	2		2		2		1	2	2		1	3	2		2		2		2		2		2		2		2		3				2								2	2	1	4	4	4	4	4	4									3	3	3	3	4	4	4	4	2	4	4	2	2	4	4	4	4	3	2	2	2	2	5	1	4	4	3	4	4	4	4	2	5	30	40	20	10	5	5	5	5	3	5	1		2	40	0	5700		1	69	6	2	6	3
1	0	402	0	1	2	1	1993	3	2008	1	1	6	401	2014	11	4	4	3	3	3	3	4	4	3	4	4	4	5	4	4	4	4	5	5	4	3	3	4	4	8	4	4	4	4				1	3	1	3	2		2		1	3	2		2		5	5	5	4	5	4	4	3	3	2		2		2		2		2		1	4	1	3	2		2		2		2		2		2		2		2		1				2								2	2	1	5	4	5	4	4	4									3	3	3	3	4	4	5	4	4	4	4	4	4	5	5	5	5	3	2	2	4	4	5	4	4	5	2	5	4	4	3	2	4	25	30	40	5	5	4	5	3	4	4	1		2	40	1	7000		1	66	9	2	6	3
1	0	403	0	1	2	1	1995	8	2013	2	1	5	403	1996	8	2	2	3	3	2	2	3	2	3	3	3	3	3	2	2	4	4	4	4	4	3	3	4	4	3	3	4	3	4				1	3	1	3	1	3	2		2		2		1	2	4	3	3	3	3	3	4	3	3	1	2	2		1	2	2		1	2	2		1	3	2		2		2		2		2		2		2		2		3				1	2	1070	13	1994	2	3	4	2	2	1	5	5	5	4	4	4									4	4	4	4	3	3	3	3	3	3	4	3	3	3	4	3	4	3	2	2	3	3	4	4	3	4	2	4	3	3	2	2	2	15	30	40	15	3	4	3	4	3	4	1		2	40	2	6000		1	70	7	2	6	4
1	0	404	0	1	1	1	2011	6	2011	6	4	4	402	2011	6	4	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4				1	4	1	4	1	3	2		2		2		2		4	4	4	5	5	5	4	4	3	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		3				1	11	6029	13	2005	2	3	4	2	2	2	3	3	2	3	2	3									3	4	3	3	3	4	4	4	4	4	3	3	3	4	4	4	4	4	3	3	4	3	4	4	4	4	2	3	4	4	3	4	3											1		2	40	10	5200		1	80	8	2	6	3
1	0	404	1	1	1	3	2008	1	2008	1	1	1	401	2008	1	3	3	3	3	2	2	3	3																									1	3	1	3	2		2		2		2		2		2	4	4	4	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	20	6040	19	2003	2	4	4	4	1	3															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	0	3000		2	84	6	2	6	3
1	0	404	2	1	1	3	2013	10	2013	10	1	1	401	2013	10	4	4	4	4	3	3	4	4																									1	3	1	3	2		2		2		2		2		6	2	2	4	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								3	3	4															3	2	2	2	4	4	4	4	1	3	3	2	3	3	3	3	3	3	2	2	3	3	3	3	4	3	4	2	1	3	1	3	2											1	2	2	40	8	3600		1	83	9	2	7	3
1	0	404	3	1	1	3	2011	11	2011	11	1	1	401	2011	11	3	3	3	3	3	3	4	3																									1	4	1	4	2		2		2		2		2		5	4	4	3	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1															3	2	2	2	4	3	4	4	3	4	3	3	3	3	3	3	4	4	4	3	4	3	4	4	4	4	2	4	3	4	2	3	4											1	2	2	40	2	4500		1	83	4	1	7	3
1	0	701	0	1	3	2	1987	5	2000	7	1	8				1	1	1	1	1	1	3	3																									1	3	1	3	2		2		2		2		2		4	4	4	3	4	4	4	3	3	2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		2		1	5	2	7	2								2	1	1							3	3	3	3	3	1	1	1	3	3	3	3	3	3	2	3	3	4	3	3	3	4	4	4	4	3	3	4	3	3	4	4	4	4	1	4	1	4	3	3	4											1		1	40	3	6000		1	62	8	2	3	
1	0	701	1	1	3	4	2000	1	2000	1	1	1				2	2	2	2	2	2	3	3																									1	2	1	2	1	2	2		2		2		2		3	2	2	3	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	4	2	5	1	19	1010	15	1988	2	3	4	2	2	1															4	3	3	3	4	4	4	4	3	3	4	3	3	3	3	4	4	4	4	4	3	2	4	4	4	4	5	4	4	4	4	2	3											1	2	1	40	0	7400		1	71	1	2	3	
1	0	701	2	1	3	4	1990	5	1990	5	1	1				3	2	2	2	2	2	3	3																									1	3	1	3	1	3	2		2		2		2		3	5	5	3	4	4	3	4	4	2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		2		1	1	4	7	1	19	1010	15	1983	2	4	2	2	3	1															4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	4	2	3	3	3	3											1	2	1	40	8	8000		1	66	10	2	3	
1	0	701	3	1	3	4	1991	11	1991	11	1	1				2	2	2	2	4	4	4	4																									1	3	1	3	2		2		2		2		1	2	3	4	4	4	4	4	4	3	4	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		1	3	4	6	2								3	2	1															2	2	2	2	3	3	4	4	3	3	3	3	3	3	4	4	4	4	4	4	3	3	4	4	4	3	2	3	2	4	4	3	4											1	2	1	40	2	6000		1	64	9	2	3	
1	0	701	4	1	3	4	2010	6	2010	6	1	1				2	2	2	2	2	2	3	3																									1	2	1	2	2		2		2		2		1	2	4	3	3	3	4	4	4	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	4	3	4	1	19	1010	15	2008	2	2	2	2	2	1															3	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	4	3	2	3	4	3	4											1	2	1	40	4	5500		1	73	8	2	5	3
1	0	701	5	1	3	4	1996	8	1996	8	1	1				3	3	3	3	3	2	3	2																									1	3	2		2		2		2		2		2		3	2	3	3	4	3	3	2	2	2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		1	3	2	5	2								2	2	1															3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	4	4	3	3	3	4	4	3	4	3	3	3	3	4	3	4											1	2	1	40	4	7200		1	65	1	2	3	
1	0	702	0	1	3	2	1986	12	2000	7	1	8				4	4	4	4	3	3	3	3																									1	4	1	4	2		2		2		2		2		4	4	3	3	4	4	4	1	4	2		2		2		2		2		1	1	1	4	2		2		2		2		2		2		2		2		1	6	2	7	1	15	6022	15	1995	2	2	2	2	1	1							3	3	3	3	3	3	2	2	4	4	4	4	3	3	3	4	4	4	3	3	2	5	5	5	5	3	3	4	3	4	4	4	4	4	1	5	5	5	3	4	4											1		1	40	12	6000		1	64	2	2	3	
1	0	703	0	1	3	2	1983	10	1998	1	1	8				3	4	4	4	3	3	3	3																									1	3	1	3	2		2		2		2		2		4	3	2	2	2	3	4	3	3	2		2		2		2		2		2		1	2	2		2		2		1	3	2		2		2		2		1	1	5	7	1	17	6010	15	1981	2	3	4	1	3	1							3	3	3	3	3	3	2	1	1	1	1	1	2	3	3	3	2	3	2	2	2	3	4	4	3	4	4	2	2	2	4	4	3	3	1	4	4	3	4	2	3											1		1	40	8	9000		1	60	11	2	3	
1	0	703	1	1	3	4	2014	1	2014	1	1	1				3	3	3	3	3	2	2	2																									1	2	2		2		2		2		2		2		4	2	2	1	3	3	4	4	3	2		2		2		2		2		1	1	1	1	2		2		2		2		2		2		2		2		1	2	2	3	2								2	2	3															4	2	2	1	4	4	4	4	2	3	2	3	3	4	4	4	5	2	4	1	5	2	4	4	5	4	2	4	4	4	2	2	4											1	2	1	40	15	3300		1	79	11	2	6	1
1	0	703	2	1	3	4	2011	6	2011	6	1	1				1	1	1	1	1	1	5	1																									1	3	2		2		2		2		2		2		3	4	4	1	4	4	4	3	4	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1	3	2	3	2								2	1	1															3	3	3	3	2	4	3	4	4	3	2	2	3	3	3	3	3	4	5	2	3	3	3	3	4	3	4	4	3	4	3	3	2											1	2	1	40	16	5500		1	77	9	2	6	2
1	0	703	3	1	3	4	1990	8	1990	8	1	1				3	3	3	3	2	2	2	2																									1	2	1	2	2		2		2		2		1	2	3	2	3	3	2	3	3	3	3	2		2		2		2		2		1	3	1	2	2		2		2		2		2		2		2		2		1	3	2	5	2								2	1	1															2	2	3	2	3	3	2	4	3	3	2	2	2	3	4	4	4	4	3	2	2	2	3	3	3	3	2	4	3	3	3	2	3											1	2	1	40	2	7500		1	60	9	1	4	
1	0	703	4	1	3	4	1992	8	1992	8	1	1				4	3	3	3	4	3	3	3																									1	2	2		2		2		2		2		1	1	4	3	4	2	3	3	3	2	3	2		2		2		2		1	2	1	2	2		2		2		2		1	2	2		2		2		2		1	4	2	3	2								2	2	2															1	2	1	2	3	3	3	2	2	3	3	2	1	1	2	3	3	4	4	1	1	1	1	3	2	3	5	2	3	2	5	4	4											1	2	1	40	4	8000		1	68	8	2	3	
1	0	703	5	1	3	4	2000	1	2000	1	1	1				3	3	3	3	2	2	3	3																									1	3	1	3	2		2		2		2		2		3	4	4	3	5	5	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	4	1	4	2								2	1	1															3	2	2	2	3	4	4	4	3	4	3	2	3	4	4	4	4	3	4	3	4	3	4	4	4	3	3	3	3	4	3	3	4											1	2	1	40	0	5500		1	74	11	2	2	
1	0	703	6	1	3	4	1996	7	1996	7	1	1				2	2	2	2	2	2	3	3																									1	3	2		2		2		2		2		2		4	4	3	2	4	4	2	-9	-9	2		2		2		2		2		1	1	1	2	2		2		2		2		2		2		2		2		1	3	2	3	2								2	1	1															2	3	3	3	2	4	2	3	2	3	3	3	3	3	4	4	4	4	4	4	3	3	4	4	4	4	2	4	4	3	3	2	3											1	2	1	40	15	5000		1	73	8	1	4	
1	0	703	7	1	3	4	2000	10	2000	10	1	1				3	4	3	3	3	3	4	4																									1	2	2		2		2		2		2		2		4	4	4	3	3	3	3	3	3	2		2		1	2	2		1	2	1	2	1	2	2		2		2		2		2		2		2		2		1	4	4	5	1	17	6010	14	1999	2	3	4	2	1	1															2	3	3	3	3	3	4	4	3	3	3	2	3	3	4	4	4	3	3	3	3	3	4	4	4	4	2	4	4	4	3	2	3											1	2	1	40	4	7000		1	71	10	1	5	3
1	0	703	8	1	3	4	2012	4	2012	4	1	1				2	2	3	2	3	3	3	3																									1	2	2		2		2		2		2		2		4	3	3	2	3	3	3	3	3	2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		1	1	1	3	2								2	2	2															3	2	2	2	3	2	2	3	3	3	2	3	2	3	3	3	3	3	4	2	3	2	2	3	2	2	4	2	2	2	3	4	3											1	2	1	40	15	4900		1	83	2	1	6	3
1	0	703	9	1	3	4	2011	6	2011	6	1	1				2	3	3	2	2	1	2	2																									1	3	1	2	1	1	2		2		2		1	1	4	4	4	4	4	5	5	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	3	2								2	2	3															3	3	3	4	5	4	3	4	4	3	2	3	3	4	3	4	4	3	4	3	3	3	4	3	4	4	3	2	3	3	3	2	2											1	2	1	40	16	5000		1	83	8	2	5	7
1	0	703	10	1	3	4	2012	4	2012	4	1	1				1	3	3	2	2	1	2	3																									1	3	1	3	2		2		2		2		2		3	4	4	2	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	3	2								2	2	3															1	1	3	1	4	2	3	3	2	4	1	2	2	3	3	3	3	4	3	2	2	2	3	4	3	3	3	3	1	3	3	4	3											1	2	1	40	8	3600		1	87	12	1	6	3
1	0	703	11	1	3	4	2013	4	2013	4	1	1				3	3	3	3	3	3	3	3																									1	3	1	2	2		2		2		2		2		5	5	5	5	5	5	5	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	2	2								2	3	2															3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	2	3	3	3	3	3	3											1	2	1	40	8	4800		1	85	4	1	2	
1	0	703	12	1	3	4	2012	5	2012	5	1	1				3	3	3	3	3	3	3	3																									1	4	2		2		2		2		2		2		3	4	5	3	5	5	5	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	3	2								2	2	3															3	3	3	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	4	4	3	2	4	4	4	2	3	2											1	2	1	40	8	5010		1	78	12	1	6	3
1	0	703	13	1	3	4	1988	7	1988	7	1	1				3	3	4	3	3	2	3	4																									1	2	2		2		2		2		2		2		4	2	3	3	4	4	3	3	3	2		2		2		2		1	3	1	2	1	2	2		2		2		1	2	2		2		2		2		1	3	4	6	1	17	6010	14	2005	2	3	4	2	2	1															3	3	3	4	4	3	4	3	3	4	3	3	3	4	3	3	3	3	4	3	3	3	4	4	3	3	2	4	4	4	4	3	4											1	2	1	40	5	9000		1	61	7	2	6	3
1	0	704	0	1	3	2	1987	5	2000	1	1	8				5	5	5	5	2	3	4	4																									1	3	1	3	2		2		2		2		2		2	4	3	3	4	5	5	3	3	2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		2		1	5	4	7	2								3	2	1							3	3	3	3	3	2	2	1	3	3	3	3	4	3	3	4	3	4	3	3	3	4	4	4	4	4	3	3	4	2	4	4	4	4	1	4	1	4	3	3	4											1		1	40	8	8000		1	62	8	2	3	
1	0	704	1	1	3	4	1996	7	1996	7	1	1				2	2	2	2	2	2	3	2																									1	2	1	3	1	2	2		2		2		2		7	3	3	3	4	4	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	3	6	2								2	1	1															3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	4	4	3	4	4	3	3	3	4	3	4	3	3	3	4	3	4	5											1	2	1	40	0	7300		1	74	7	2	3	
1	0	704	2	1	3	4	1995	7	2010	1	1	5				2	2	1	2	2	2	2	2																									1	3	2		1	4	2		2		2		2		2	4	3	3	3	3	4	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	4	7	1	19	1010	13	2002	2	3	4	3	3	1															3	3	3	3	4	4	4	4	3	3	3	3	3	4	3	3	3	4	4	3	3	3	4	4	4	4	2	3	3	3	3	4	3											1	2	2	40	0	6000		1	69	12	2	6	3
1	0	704	3	1	3	4	2012	8	2012	8	1	1				4	4	4	4	4	4	4	4																									1	4	1	4	1	4	2		2		2		2		3	4	4	3	4	4	4	4	4	2		2		2		2		1	4	2		2		2		2		2		2		2		2		2		2		3	1	3	4	1	19	1010	13	2008	2	4	2	2	3	4															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	2	2	3											1	2	2	40	10	3000		1	80	9	1	6	3
7	0	201	0	2	1	1	2001	12	2010	12	1	5	202	2015	1	3	4	4	4	3	4	4	3	3	4	4	5	5	4	4	5	4	5		4	5	4	5	5		5		4		4	4		1	4	2		1	3	1	4	1	3	2		2		4	5	4	4	4	4	4	3	3	1	3	2		2		2		1	3	1	4	1	3	1	4	2		2		2		2		2		2		2		1				2								1	2	1	5	5	4	5	4	4									5	5	5	4	5	5	4	5	4	5	5	4	5	5	5	5	5	4	5	4	5	4	5	5	5	5	3	4	4	4	2	2	4											1		1	40	4	10000		1	69	6	2	6	1
7	0	201	1	2	1	3	2008	12	2011	1	2	3	202	2013	8	4	4	4	4	4	4	4	4																									2		2		1	3	1	3	2		2		2		1	4	4	4	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	2															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	2	4	4	4	2	2	2											1	2	1	40	15	6000		1	84	1	1	6	2
7	0	201	2	2	1	3	2007	12	2015	1	2	4	602	2015	1	4	4	4	4	4	4	4	4																									1	3	1	3	1	3	1	3	1	3	1	3	1	3	4	5	4	4	4	4	4	3	3	1	3	2		1	3	1	3	1	3	1	3	2		1	4	2		2		2		1	4	2		2		2		4				2								2	3	2															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	5	5	1	4	5	5	2	2	4											1	2	1	40	20	7200		1	82	5	2	6	2
7	0	201	3	2	1	3	2009	10	2009	10	2	2	202	2013	7	4	4	4	4	4	4	4	4																									1	3	2		1	4	1	4	2		2		2		2	5	4	4	4	4	4	4	3	2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		2		3				2								3	2	1															4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3	3	4	4	5	4	5	4	1	4	5	4	2	1	3											1	2	1	40	20	3300		2	84	11	2	6	4
7	0	201	4	2	1	3	2007	1	2014	1	2	4	202	2012	6	3	4	5	3	4	4	4	4																									2		2		1	3	1	3	1	3	2		2		2	4	4	4	4	4	4	3	3	2		2		2		2		2		2		1	3	1	3	2		2		2		1	4	2		2		2		4				2								2	3	1															4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	5	1	5	5	5	2	2	4											1	2	1	40	20	4100		1	81	12	2	6	3
7	0	201	5	2	1	3	2002	1	2014	1	2	5	202	2013	8	4	4	4	4	4	4	3	4																									1	3	1	3	1	3	1	3	1	3	2		2		12	4	4	5	4	4	4	3	3	1	3	2		2		2		2		1	3	1	2	2		2		2		2		2		2		2		2		1				1	3	1030	30	2011	3	3	4	2	3	2															4	4	4	4	5	5	5	5	4	5	5	4	4	5	4	5	5	5	4	5	4	5	5	5	5	5	1	5	5	5	1	1	2											1	2	1	40	15	10000		1	73	6	2	4	
7	0	311	0	2	1	1	2001	12	2013	1	2	5	301	2014	9	4	5	5	4	5	4	4	5	4	4	5	5	5	5	5	5	5	5		5	5	5	5	5		5		5		5	4		2		2		1	3	1	3	2		2		2		1	4	5	5	5	4	5	3	3	1	3	2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		3				2								2	2	1	5	5	5	5	5	5									5	5	5	5	4	5	5	5	5	5	4	4	3	4	5	5	5	4	4	4	5	4	4	4	4	4	1	1	4	4	2	2	4											1		1	40	3	11000		1	70	10	2	6	2
7	0	311	1	2	1	3	2008	12	2012	12	2	3	204	2012	7	4	5	4	3	3	3	3	3																									1	1	2		1	1	1	1	2		2		2		3	4	4	3	4	3	3	4	4	2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		4				1	3	99010	40	2014	4	1	4	2	3	2															4	3	4	3	3	3	2	4	3	2	3	3	3	2	3	3	4	5	5	5	5	4	3	2	3	3	4	3	3	3	4	4	4											1	2	1	40	8	6000		2	86	4	1	6	1
7	0	311	2	2	1	3	2002	9	2006	2	4	5	204	2012	7	5	5	5	5	4	4	4	4																									2		2		1	2	1	2	2		2		2		1	5	5	4	5	5	4	3	2	2		2		2		2		2		1	3	1	3	1	3	2		2		2		1	2	1	3	2		2		1				2								2	2	3															5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	4	1	4	3	3	3	3	3											1	2	1	40	0	-9		2	67	2	2	5	1
7	0	311	3	2	1	3	2009	12	2012	12	2	3	301	2013	1	4	5	4	4	4	4	4	4																									2		2		1	3	1	3	2		2		2		1	4	4	4	4	4	4	3	3	2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		1				2								1	2	1															5	5	5	5	4	4	4	4	4	4	4	4	3	5	5	5	5	5	4	5	5	5	4	4	4	4	3	5	4	4	2	3	2											1	2	1	40	3	5900		1	84	3	2	6	3
7	0	311	4	2	1	3	2006	1	2006	1	3	3	204	2011	1	4	4	4	4	3	3	3	4																									2		2		1	3	1	2	1	3	2		2		3	4	4	4	4	4	4	3	3	1	3	2		2		2		2		1	2	2		1	2	2		2		2		2		2		2		2		1				2								3	2	2															3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	3	2	3											1	2	1	40	10	6500		2	82	9	2	6	2
